"tconst","primaryTitle","startYear","rank","averageRating","numVotes","runtimeMinutes","directors","writers","genres","IMDbLink","Title_IMDb_Link"
"tt0079367","The Jerk",1979,2587,7.1,66747,94,"Carl Reiner","Steve Martin, Carl Gottlieb, Michael Elias","Comedy","<a href=""https://www.imdb.com/title/tt0079367"" target=""_blank"">tt0079367</a>","<a href=""https://www.imdb.com/title/tt0079367"" target=""_blank"">The Jerk</a>"
"tt1990314","Robot & Frank",2012,2588,7,66688,89,"Jake Schreier","Christopher Ford","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt1990314"" target=""_blank"">tt1990314</a>","<a href=""https://www.imdb.com/title/tt1990314"" target=""_blank"">Robot & Frank</a>"
"tt0758794","We Are Marshall",2006,2589,7.1,66544,131,"McG","Jamie Linden, Cory Helms","Drama, Sport","<a href=""https://www.imdb.com/title/tt0758794"" target=""_blank"">tt0758794</a>","<a href=""https://www.imdb.com/title/tt0758794"" target=""_blank"">We Are Marshall</a>"
"tt0069995","Don't Look Now",1973,2590,7.1,66476,110,"Nicolas Roeg","Daphne Du Maurier, Allan Scott, Chris Bryant","Drama, Horror, Mystery","<a href=""https://www.imdb.com/title/tt0069995"" target=""_blank"">tt0069995</a>","<a href=""https://www.imdb.com/title/tt0069995"" target=""_blank"">Don't Look Now</a>"
"tt0118771","Breakdown",1997,2591,7,66318,93,"Jonathan Mostow","Jonathan Mostow, Sam Montgomery","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt0118771"" target=""_blank"">tt0118771</a>","<a href=""https://www.imdb.com/title/tt0118771"" target=""_blank"">Breakdown</a>"
"tt1439572","Perfect Sense",2011,2592,7,65875,92,"David Mackenzie","Kim Fupz Aakeson","Drama, Romance, Sci-Fi","<a href=""https://www.imdb.com/title/tt1439572"" target=""_blank"">tt1439572</a>","<a href=""https://www.imdb.com/title/tt1439572"" target=""_blank"">Perfect Sense</a>"
"tt0084434","An Officer and a Gentleman",1982,2593,7.1,65557,124,"Taylor Hackford","Douglas Day Stewart","Drama, Romance","<a href=""https://www.imdb.com/title/tt0084434"" target=""_blank"">tt0084434</a>","<a href=""https://www.imdb.com/title/tt0084434"" target=""_blank"">An Officer and a Gentleman</a>"
"tt6053438","First Reformed",2017,2594,7.1,65555,113,"Paul Schrader","Paul Schrader","Drama, Mystery, Thriller","<a href=""https://www.imdb.com/title/tt6053438"" target=""_blank"">tt6053438</a>","<a href=""https://www.imdb.com/title/tt6053438"" target=""_blank"">First Reformed</a>"
"tt0780511","Everybody's Fine",2009,2595,7.1,65284,99,"Kirk Jones","Kirk Jones, Giuseppe Tornatore, Tonino Guerra, Massimo De Rita","Adventure, Drama","<a href=""https://www.imdb.com/title/tt0780511"" target=""_blank"">tt0780511</a>","<a href=""https://www.imdb.com/title/tt0780511"" target=""_blank"">Everybody's Fine</a>"
"tt0105435","Sneakers",1992,2596,7.1,65029,126,"Phil Alden Robinson","Phil Alden Robinson, Lawrence Lasker, Walter F. Parkes","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt0105435"" target=""_blank"">tt0105435</a>","<a href=""https://www.imdb.com/title/tt0105435"" target=""_blank"">Sneakers</a>"
"tt1270262","The Devil's Double",2011,2597,7,64782,109,"Lee Tamahori","Michael Thomas, Latif Yahia, Emjay Rechsteiner","Biography, Drama, Thriller","<a href=""https://www.imdb.com/title/tt1270262"" target=""_blank"">tt1270262</a>","<a href=""https://www.imdb.com/title/tt1270262"" target=""_blank"">The Devil's Double</a>"
"tt0106387","Benny & Joon",1993,2598,7.1,63926,98,"Jeremiah S. Chechik","Barry Berman, Lesley McNeil","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0106387"" target=""_blank"">tt0106387</a>","<a href=""https://www.imdb.com/title/tt0106387"" target=""_blank"">Benny & Joon</a>"
"tt0401997","Breach",2007,2599,7,63194,110,"Billy Ray","Adam Mazer, Bill Rotko, Billy Ray","Biography, Crime, Drama","<a href=""https://www.imdb.com/title/tt0401997"" target=""_blank"">tt0401997</a>","<a href=""https://www.imdb.com/title/tt0401997"" target=""_blank"">Breach</a>"
"tt2888046","Ip Man 3",2015,2600,7,62715,105,"Wilson Yip","Tai-Lee Chan, Lai-Yin Leung, Edmond Wong","Action, Biography, Crime","<a href=""https://www.imdb.com/title/tt2888046"" target=""_blank"">tt2888046</a>","<a href=""https://www.imdb.com/title/tt2888046"" target=""_blank"">Ip Man 3</a>"
"tt9288046","The Sea Beast",2022,2601,7,62552,115,"Chris Williams","Chris Williams, Nell Benjamin, Sam Stratton, Mattson Tomlin","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt9288046"" target=""_blank"">tt9288046</a>","<a href=""https://www.imdb.com/title/tt9288046"" target=""_blank"">The Sea Beast</a>"
"tt0094812","Bull Durham",1988,2602,7,62253,108,"Ron Shelton","Ron Shelton","Comedy, Romance, Sport","<a href=""https://www.imdb.com/title/tt0094812"" target=""_blank"">tt0094812</a>","<a href=""https://www.imdb.com/title/tt0094812"" target=""_blank"">Bull Durham</a>"
"tt0089791","Pee-wee's Big Adventure",1985,2603,7.1,62072,91,"Tim Burton","Phil Hartman, Paul Reubens, Michael Varhol","Adventure, Comedy, Family","<a href=""https://www.imdb.com/title/tt0089791"" target=""_blank"">tt0089791</a>","<a href=""https://www.imdb.com/title/tt0089791"" target=""_blank"">Pee-wee's Big Adventure</a>"
"tt0076729","Smokey and the Bandit",1977,2604,7,60353,96,"Hal Needham","Hal Needham, Robert L. Levy, James Lee Barrett, Charles Shyer, Alan Mandel","Action, Adventure, Comedy","<a href=""https://www.imdb.com/title/tt0076729"" target=""_blank"">tt0076729</a>","<a href=""https://www.imdb.com/title/tt0076729"" target=""_blank"">Smokey and the Bandit</a>"
"tt8368368","The Apprentice",2024,2605,7.1,60221,122,"Ali Abbasi","Gabriel Sherman","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt8368368"" target=""_blank"">tt8368368</a>","<a href=""https://www.imdb.com/title/tt8368368"" target=""_blank"">The Apprentice</a>"
"tt1285241","Don 2",2011,2606,7.1,60219,148,"Farhan Akhtar","Farhan Akhtar, Javed Akhtar, Salim Khan, Ameet Mehta, Athar Nawaaz, Rajshri Sudhakar","Action, Crime, Thriller","<a href=""https://www.imdb.com/title/tt1285241"" target=""_blank"">tt1285241</a>","<a href=""https://www.imdb.com/title/tt1285241"" target=""_blank"">Don 2</a>"
"tt0355702","Lords of Dogtown",2005,2607,7.1,59755,107,"Catherine Hardwicke","Stacy Peralta","Biography, Drama, Sport","<a href=""https://www.imdb.com/title/tt0355702"" target=""_blank"">tt0355702</a>","<a href=""https://www.imdb.com/title/tt0355702"" target=""_blank"">Lords of Dogtown</a>"
"tt0057413","The Pink Panther",1963,2608,7,59493,115,"Blake Edwards","Maurice Richlin, Blake Edwards","Comedy, Crime, Romance","<a href=""https://www.imdb.com/title/tt0057413"" target=""_blank"">tt0057413</a>","<a href=""https://www.imdb.com/title/tt0057413"" target=""_blank"">The Pink Panther</a>"
"tt0385700","Final Fantasy VII: Advent Children",2005,2609,7.1,59092,101,"Tetsuya Nomura, Takeshi Nozue","Kazushige Nojima, Brian Gray, Yoshinori Kitase, Tetsuya Nomura, Hironobu Sakaguchi","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt0385700"" target=""_blank"">tt0385700</a>","<a href=""https://www.imdb.com/title/tt0385700"" target=""_blank"">Final Fantasy VII: Advent Children</a>"
"tt4005402","Colonia",2015,2610,7,58732,110,"Florian Gallenberger","Torsten Wenzel, Florian Gallenberger, Tom Kinninmont","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt4005402"" target=""_blank"">tt4005402</a>","<a href=""https://www.imdb.com/title/tt4005402"" target=""_blank"">Colonia</a>"
"tt0096764","The Adventures of Baron Munchausen",1988,2611,7.1,58666,126,"Terry Gilliam","Charles McKeown, Terry Gilliam, Gottfried August Bürger, Rudolph Erich Raspe","Adventure, Comedy, Fantasy","<a href=""https://www.imdb.com/title/tt0096764"" target=""_blank"">tt0096764</a>","<a href=""https://www.imdb.com/title/tt0096764"" target=""_blank"">The Adventures of Baron Munchausen</a>"
"tt0800325","The Dirt",2019,2612,7,58511,107,"Jeff Tremaine","Rich Wilkes, Amanda Adelson, Tommy Lee, Mick Mars, Vince Neil, Nikki Sixx, Neil Strauss","Biography, Comedy, Drama","<a href=""https://www.imdb.com/title/tt0800325"" target=""_blank"">tt0800325</a>","<a href=""https://www.imdb.com/title/tt0800325"" target=""_blank"">The Dirt</a>"
"tt11161474","Pieces of a Woman",2020,2613,7,58462,126,"Kornél Mundruczó","Kata Wéber","Drama","<a href=""https://www.imdb.com/title/tt11161474"" target=""_blank"">tt11161474</a>","<a href=""https://www.imdb.com/title/tt11161474"" target=""_blank"">Pieces of a Woman</a>"
"tt0181984","Boiler Room",2000,2614,7,58335,120,"Ben Younger","Ben Younger","Crime, Drama, Thriller","<a href=""https://www.imdb.com/title/tt0181984"" target=""_blank"">tt0181984</a>","<a href=""https://www.imdb.com/title/tt0181984"" target=""_blank"">Boiler Room</a>"
"tt4595882","Can You Ever Forgive Me?",2018,2615,7.1,57774,106,"Marielle Heller","Nicole Holofcener, Jeff Whitty","Biography, Comedy, Crime","<a href=""https://www.imdb.com/title/tt4595882"" target=""_blank"">tt4595882</a>","<a href=""https://www.imdb.com/title/tt4595882"" target=""_blank"">Can You Ever Forgive Me?</a>"
"tt0119256","Hard Eight",1996,2616,7.1,57128,101,"Paul Thomas Anderson","Paul Thomas Anderson","Crime, Drama","<a href=""https://www.imdb.com/title/tt0119256"" target=""_blank"">tt0119256</a>","<a href=""https://www.imdb.com/title/tt0119256"" target=""_blank"">Hard Eight</a>"
"tt0098067","Parenthood",1989,2617,7.1,57102,124,"Ron Howard","Lowell Ganz, Babaloo Mandel, Ron Howard","Comedy, Drama","<a href=""https://www.imdb.com/title/tt0098067"" target=""_blank"">tt0098067</a>","<a href=""https://www.imdb.com/title/tt0098067"" target=""_blank"">Parenthood</a>"
"tt0091149","The Great Mouse Detective",1986,2618,7.1,57028,74,"Ron Clements, Burny Mattinson, Dave Michener, John Musker","Peter Young, Vance Gerry, Steve Hulett, Ron Clements, John Musker, Bruce Morris, Matthew O'Callaghan, Burny Mattinson, Dave Michener, Mel Shaw, Eve Titus, Paul Galdone, Arthur Conan Doyle","Adventure, Animation, Family","<a href=""https://www.imdb.com/title/tt0091149"" target=""_blank"">tt0091149</a>","<a href=""https://www.imdb.com/title/tt0091149"" target=""_blank"">The Great Mouse Detective</a>"
"tt7825208","Marighella",2019,2619,7.1,56568,155,"Wagner Moura","Felipe Braga, Wagner Moura, Mário Magalhães","Action, Drama, History","<a href=""https://www.imdb.com/title/tt7825208"" target=""_blank"">tt7825208</a>","<a href=""https://www.imdb.com/title/tt7825208"" target=""_blank"">Marighella</a>"
"tt27131358","We Live in Time",2024,2620,7,56407,108,"John Crowley","Nick Payne","Drama, Romance","<a href=""https://www.imdb.com/title/tt27131358"" target=""_blank"">tt27131358</a>","<a href=""https://www.imdb.com/title/tt27131358"" target=""_blank"">We Live in Time</a>"
"tt0058329","Marnie",1964,2621,7.1,56390,130,"Alfred Hitchcock","Winston Graham, Jay Presson Allen","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt0058329"" target=""_blank"">tt0058329</a>","<a href=""https://www.imdb.com/title/tt0058329"" target=""_blank"">Marnie</a>"
"tt1176740","Away We Go",2009,2622,7,56072,98,"Sam Mendes","Dave Eggers, Vendela Vida","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt1176740"" target=""_blank"">tt1176740</a>","<a href=""https://www.imdb.com/title/tt1176740"" target=""_blank"">Away We Go</a>"
"tt0107050","Grumpy Old Men",1993,2623,7,55943,103,"Donald Petrie","Mark Steven Johnson","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0107050"" target=""_blank"">tt0107050</a>","<a href=""https://www.imdb.com/title/tt0107050"" target=""_blank"">Grumpy Old Men</a>"
"tt2935476","Far from the Madding Crowd",2015,2624,7.1,55910,119,"Thomas Vinterberg","Thomas Hardy, David Nicholls","Drama, Romance","<a href=""https://www.imdb.com/title/tt2935476"" target=""_blank"">tt2935476</a>","<a href=""https://www.imdb.com/title/tt2935476"" target=""_blank"">Far from the Madding Crowd</a>"
"tt1606392","Win Win",2011,2625,7.1,55886,106,"Tom McCarthy","Tom McCarthy, Joe Tiboni","Comedy, Drama, Sport","<a href=""https://www.imdb.com/title/tt1606392"" target=""_blank"">tt1606392</a>","<a href=""https://www.imdb.com/title/tt1606392"" target=""_blank"">Win Win</a>"
"tt4832640","Sultan",2016,2626,7.1,55622,170,"Ali Abbas Zafar","Ali Abbas Zafar","Action, Drama, Romance","<a href=""https://www.imdb.com/title/tt4832640"" target=""_blank"">tt4832640</a>","<a href=""https://www.imdb.com/title/tt4832640"" target=""_blank"">Sultan</a>"
"tt0088172","Starman",1984,2627,7,55290,115,"John Carpenter","Bruce A. Evans, Raynold Gideon","Romance, Sci-Fi","<a href=""https://www.imdb.com/title/tt0088172"" target=""_blank"">tt0088172</a>","<a href=""https://www.imdb.com/title/tt0088172"" target=""_blank"">Starman</a>"
"tt22375054","Strange Darling",2023,2628,7,55198,97,"JT Mollner","JT Mollner","Horror, Thriller","<a href=""https://www.imdb.com/title/tt22375054"" target=""_blank"">tt22375054</a>","<a href=""https://www.imdb.com/title/tt22375054"" target=""_blank"">Strange Darling</a>"
"tt1596346","Soul Surfer",2011,2629,7,54696,112,"Sean McNamara","Sean McNamara, Deborah Schwartz, Douglas Schwartz, Michael Berk, Matt Allen, Caleb Wilson, Brad Gann, Bethany Hamilton, Sheryl Berk, Rick Bundschuh","Biography, Drama, Family","<a href=""https://www.imdb.com/title/tt1596346"" target=""_blank"">tt1596346</a>","<a href=""https://www.imdb.com/title/tt1596346"" target=""_blank"">Soul Surfer</a>"
"tt7125860","If Beale Street Could Talk",2018,2630,7.1,54034,119,"Barry Jenkins","Barry Jenkins, James Baldwin","Drama, Romance","<a href=""https://www.imdb.com/title/tt7125860"" target=""_blank"">tt7125860</a>","<a href=""https://www.imdb.com/title/tt7125860"" target=""_blank"">If Beale Street Could Talk</a>"
"tt0107131","Homeward Bound: The Incredible Journey",1993,2631,7,53691,84,"Duwayne Dunham","Sheila Burnford, Caroline Thompson, Linda Woolverton","Adventure, Comedy, Drama","<a href=""https://www.imdb.com/title/tt0107131"" target=""_blank"">tt0107131</a>","<a href=""https://www.imdb.com/title/tt0107131"" target=""_blank"">Homeward Bound: The Incredible Journey</a>"
"tt1416801","Kill the Irishman",2011,2632,7,53538,106,"Jonathan Hensleigh","Jonathan Hensleigh, Jeremy Walters, Rick Porrello","Action, Biography, Crime","<a href=""https://www.imdb.com/title/tt1416801"" target=""_blank"">tt1416801</a>","<a href=""https://www.imdb.com/title/tt1416801"" target=""_blank"">Kill the Irishman</a>"
"tt1613750","Kon-Tiki",2012,2633,7.1,53511,118,"Joachim Rønning, Espen Sandberg","Petter Skavlan","Adventure, Biography, Drama","<a href=""https://www.imdb.com/title/tt1613750"" target=""_blank"">tt1613750</a>","<a href=""https://www.imdb.com/title/tt1613750"" target=""_blank"">Kon-Tiki</a>"
"tt0762073","Thirst",2009,2634,7.1,53293,134,"Park Chan-wook","Émile Zola, Park Chan-wook, Chung Seo-kyung","Drama, Fantasy, Horror","<a href=""https://www.imdb.com/title/tt0762073"" target=""_blank"">tt0762073</a>","<a href=""https://www.imdb.com/title/tt0762073"" target=""_blank"">Thirst</a>"
"tt0062803","Chitty Chitty Bang Bang",1968,2635,7,53097,144,"Ken Hughes","Ian Fleming, Roald Dahl, Ken Hughes, Richard Maibaum","Adventure, Family, Fantasy","<a href=""https://www.imdb.com/title/tt0062803"" target=""_blank"">tt0062803</a>","<a href=""https://www.imdb.com/title/tt0062803"" target=""_blank"">Chitty Chitty Bang Bang</a>"
"tt0071222","Black Christmas",1974,2636,7.1,53021,98,"Bob Clark","Roy Moore","Horror, Mystery, Thriller","<a href=""https://www.imdb.com/title/tt0071222"" target=""_blank"">tt0071222</a>","<a href=""https://www.imdb.com/title/tt0071222"" target=""_blank"">Black Christmas</a>"
"tt0080661","Dressed to Kill",1980,2637,7.1,52993,104,"Brian De Palma","Brian De Palma","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt0080661"" target=""_blank"">tt0080661</a>","<a href=""https://www.imdb.com/title/tt0080661"" target=""_blank"">Dressed to Kill</a>"
"tt1596345","Pawn Sacrifice",2014,2638,7,52507,115,"Edward Zwick","Steven Knight, Stephen J. Rivele, Christopher Wilkinson","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt1596345"" target=""_blank"">tt1596345</a>","<a href=""https://www.imdb.com/title/tt1596345"" target=""_blank"">Pawn Sacrifice</a>"
"tt0929425","Gomorrah",2008,2639,7,52422,137,"Matteo Garrone","Roberto Saviano, Maurizio Braucci, Ugo Chiti, Gianni Di Gregorio, Matteo Garrone, Massimo Gaudioso","Crime, Drama","<a href=""https://www.imdb.com/title/tt0929425"" target=""_blank"">tt0929425</a>","<a href=""https://www.imdb.com/title/tt0929425"" target=""_blank"">Gomorrah</a>"
"tt4176826","Look Who's Back",2015,2640,7,52286,116,"David Wnendt","David Wnendt, Mizzi Meyer, Timur Vermes, Marco Kreuzpaintner, Johannes Boss, Stefan Stuckmann, Collin McMahon","Comedy, Drama, Fantasy","<a href=""https://www.imdb.com/title/tt4176826"" target=""_blank"">tt4176826</a>","<a href=""https://www.imdb.com/title/tt4176826"" target=""_blank"">Look Who's Back</a>"
"tt0069113","The Poseidon Adventure",1972,2641,7.1,52189,117,"Ronald Neame","Stirling Silliphant, Wendell Mayes, Paul Gallico","Action, Adventure, Drama","<a href=""https://www.imdb.com/title/tt0069113"" target=""_blank"">tt0069113</a>","<a href=""https://www.imdb.com/title/tt0069113"" target=""_blank"">The Poseidon Adventure</a>"
"tt0362269","Kinsey",2004,2642,7,51943,118,"Bill Condon","Bill Condon","Biography, Drama, Romance","<a href=""https://www.imdb.com/title/tt0362269"" target=""_blank"">tt0362269</a>","<a href=""https://www.imdb.com/title/tt0362269"" target=""_blank"">Kinsey</a>"
"tt2452042","The Peanuts Movie",2015,2643,7,51864,88,"Steve Martino","Craig Schulz, Bryan Schulz, Cornelius Uliano, Charles M. Schulz","Adventure, Animation, Comedy","<a href=""https://www.imdb.com/title/tt2452042"" target=""_blank"">tt2452042</a>","<a href=""https://www.imdb.com/title/tt2452042"" target=""_blank"">The Peanuts Movie</a>"
"tt0093640","No Way Out",1987,2644,7.1,51790,114,"Roger Donaldson","Kenneth Fearing, Robert Garland","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt0093640"" target=""_blank"">tt0093640</a>","<a href=""https://www.imdb.com/title/tt0093640"" target=""_blank"">No Way Out</a>"
"tt0440803","Shutter",2004,2645,7,51705,97,"Banjong Pisanthanakun, Parkpoom Wongpoom","Parkpoom Wongpoom, Banjong Pisanthanakun, Sophon Sakdaphisit","Horror, Mystery, Thriller","<a href=""https://www.imdb.com/title/tt0440803"" target=""_blank"">tt0440803</a>","<a href=""https://www.imdb.com/title/tt0440803"" target=""_blank"">Shutter</a>"
"tt0331811","11:14",2003,2646,7.1,51481,86,"Greg Marcks","Greg Marcks","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt0331811"" target=""_blank"">tt0331811</a>","<a href=""https://www.imdb.com/title/tt0331811"" target=""_blank"">11:14</a>"
