names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
Miracle: Letters to the President,09/15/2021 ,73.0,Drama,"Dreaming of making a way station for his sister and the villagers who have no choice but to commute along the dangerous train tracks every day, Joon-kyung sends many letters to the President, but with no reply. Ra-hee, who has a crush on Joon-kyung, does everything she can to help him meet the President.","Park Jeong-min, Jung Joon-kyeong, Yoona, Song Ra-hee, Lee Sung-min, Tae-yoon, Lee Soo-kyung, Bo-kyung, Jung Moon-sung, Yong-hwan, Park Chul-min, Station Master, Yoo Seung-mok, Driver Park, Kim Kang-hoon, Young Joon-kyung, Ko Chang-seok, Ra-hee's Father", 기적, Released, Korean,7048000.0,5619316.0,KR
Torn Hearts,05/20/2022 ,60.0,"Horror, Thriller, Music","A promising up-and-coming country duo seek out the secluded mansion of their idol Harper Dutch, a former country music star and Nashville royalty turned recluse. What starts out as a friendly visit devolves into a twisted series of horrors forcing the friends to confront the lengths they will go to in pursuit of their dreams.","Katey Sagal, Harper Dutch, Abby Quinn, Jordan Wilder, Alexxis Lemire, Leigh Blackhouse, Joshua Leonard, Richie Rowley Jones, Shiloh Fernandez, Caleb Crawford, Alon McKlveen, Hope, Tadasay Young, Interviewer, Trina LaFargue, Bartender, Sailor Larocque, Young Harper",Torn Hearts, Released, English,131000000.0,577005603.0,US
The Muppets,02/10/2012 ,67.0,"Comedy, Music","When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet brother, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.","Jason Segel, Gary, Amy Adams, Mary, Chris Cooper, Tex Richman, Rashida Jones, CDE Executive, Steve Whitmire, Kermit / Beaker / Statler / Rizzo / Link / Newsman (voice), Peter Linz, Walter (voice), Eric Jacobson, Miss Piggy / Fozzie / Animal / Sam Eagle / Marvin Suggs (voice), Dave Goelz, Gonzo / Honeydew / Zoot / Beauregard / Waldorf (voice), Bill Barretta, Swedish Chef / Rowlf / Teeth / Pepe / Bobo / Muppet Gary (voice)",The Muppets, Released, English,45000000.0,160971922.0,AU
Rendel,09/22/2017 ,54.0,"Fantasy, Action, Crime","Rendel, a masked superhero, becomes blinded by his desire for revenge against a sinister criminal organization.","Kris Gummerus, Rendel / Rämö, Rami Rusinen, Rotikka, Renne Korppila, Lahtaaja, Matti Onnismaa, Mr. Erola, Johnny Vivash, Radek, Bianca Bradey, Stacy, Sheila Shah, Julia, Michael Majalahti, Jimmy, Michael Hall, Mike",Rendel, Released, Finnish,1686858.0,1891907.0,FI
Old School,05/29/2003 ,66.0,Comedy,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,"Luke Wilson, Mitch, Will Ferrell, Frank, Vince Vaughn, Beanie, Jeremy Piven, Pritchard, Ellen Pompeo, Nicole, Juliette Lewis, Heidi, Leah Remini, Lara, Perrey Reeves, Marissa, Craig Kilborn, Mark",Old School, Released, English,24000000.0,86737464.0,AU
El test,09/02/2022 ,62.0,Comedy,"What would you choose: be a little rich now, or wait ten years and be filthy rich? Could you wait this long? Why? And most importantly, could you come to terms with your life partner? The protagonists will have to choose between the possibility of opting for 100,000 euros at the present time or obtaining a million euros after ten years... Adaptation of the work by Jordi Vallejo.","Alberto San Juan, , Miren Ibarguren, , Blanca Suárez, , Carlos Santos, , Antonio Resines, , Luna Fulgencio, ",El test, Released," Spanish, Castilian",161400000.0,287419513.4,ES
The Cursed: Dead Man’s Prey,07/28/2021 ,76.0,"Thriller, Mystery, Horror","Following a brutal murder case, the police are baffled to find out that the assailant, whose body was found on the scene with the victim, had already been dead for three months. Meanwhile, journalist Jin-hee sets up a live interview with an anonymous caller claiming he is the true killer behind the mysterious murder. When the man announces three more murders will occur in the hands of the undead, Jin-hee must face the sinister forces beyond understanding.","Uhm Ji-won, Lim Jin-hee, Jung Ji-so, Baek So-jin, Jung Moon-sung, Jung Seong-jun, Kim In-kwon, Kim Pil-sung, Go Gyu-pil, Tak Jung-hoon, Oh Yoon-ah, Byeon Mi-young, Kwon Hae-hyo, Lee Sang-in, Lee Sul, Jessi, Jeon Kuk-hwan, Byeon Seung-il", 방법: 재차의, Released, Korean,114400000.0,552961814.8,KR
Volcano,04/25/1997 ,59.0,"Science Fiction, Action, Drama, Thriller","An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, working with a geologist, must then use every resource in the city to try and stop the volcano from consuming LA.","Tommy Lee Jones, Mike Roark, Anne Heche, Dr. Amy Barnes, Gaby Hoffmann, Kelly Roark, Don Cheadle, Emmit Reese, Jacqueline Kim, Dr. Jaye Calder, Keith David, Lt. Ed Fox, John Corbett, Norman Calder, Michael Rispoli, Gator Harris, John Carroll Lynch, Stan Olber",Volcano, Released, English,90000000.0,120100000.0,US
Obsessed,05/14/2014 ,69.0,Drama,"A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin.","Song Seung-heon, Colonel Kim Jin-pyeong, Lim Ji-yeon, Jong Ga-heun, Cho Yeo-jeong, Lee Sook-jin, On Ju-wan, Kyung Woo-jin, Yoo Hae-jin, Lim, Park Hyeok-kwon, Lieutenant Colonel Choi, Kim Hye-na, Unit 6 woman, Um Tae-goo, Warrant Officer Kim, Lee Seung-joon, Chief Medical Officer (uncredited)", 인간중독, Released, Korean,20000000.0,73964713.0,KR
Day of the Dead: Bloodline,01/05/2018 ,46.0,"Action, Horror","In a world overrun by zombies, military personnel and survivalists live in an underground bunker while they seek a cure.","Sophie Skelton, Zoe Parker, Johnathon Schaech, Max, Cristina Serafini, Elle, Teodora Duhovnikova, Wendy, Jeff Gum, Miguel  Salazar, Lillian Blankenship, Olivia Varela, Marcus Vanco, Baca Salazar, Lorina Kamburova, Abby, Mark Rhino Smith, Alphonse",Day of the Dead: Bloodline, Released, English,8000000.0,2279595.0,US
Ip Man 4: The Finale,12/20/2019 ,72.0,"Action, Drama, History","Following the death of his wife, Ip Man travels to San Francisco to ease tensions between the local kung fu masters and his star student, Bruce Lee, while searching for a better future for his son.","Donnie Yen, Ip Man, Wu Yue, Wan Zong Hua, Vanness Wu, Hartman Wu, Scott Adkins, Barton Geddes, Kent Cheng, Bob, Danny Chan Kwok-kwan, Bruce Lee, Ngo Ka-nin, Leung Gun, Chris Collins, Colin Frater, Vanda Lee, Wan Yonah", 葉問4, Released, Cantonese,52000000.0,176345966.0,AU
Queen of the Damned,04/04/2002 ,61.0,"Drama, Fantasy, Horror","Lestat de Lioncourt is awakened from his slumber. Bored with his existence, he has now become this generation's new Rock God. While in the course of time, another has arisen, Akasha, the Queen of the Vampires and the Dammed. He wants immortal fame, his fellow vampires want him eternally dead for his betrayal, and the Queen wants him for her King. Who will be the first to reach him? Who shall win?","Stuart Townsend, Lestat de Lioncourt, Aaliyah, Akasha, Marguerite Moreau, Jessica 'Jesse' Reeves, Vincent Perez, Marius de Romanus, Paul McGann, David Talbot, Lena Olin, Maharet, Claudia Black, Pandora, Bruce Spence, Khayman, Christian Manon, Mael",Queen of the Damned, Released, English,35000000.0,30307804.0,AU
Inside,01/12/2018 ,50.0,"Horror, Thriller","Completely on her own, Sarah spends her time at home, waiting for the approaching birth of her child. But one night, a stranger breaks into her home, ready to snatch her still unborn baby from her.","Rachel Nichols, Sarah Clark, Laura Harring, Madeleine Sherman, Ben Temple, Isaac, Gillian Apter, Sarah's Mother, Andrea Tivadar, Police Woman, Craig Stevenson, Police Officer 3, Stany Coppet, Police Officer 1, Richard Felix, Police Officer 2, Steve Howard, Gynecologist",Inside, Released, English,67800000.0,677521305.6,US
Megamind: The Button of Doom,02/25/2011 ,67.0,"Animation, Action, Comedy, Family","For their first day on the job as the new protectors of Metro City, Megamind and Minion are selling off the gadgets from their evil lair. But when one seemingly harmless ""button"" unleashes the gigantic robot MEGA-MEGAmind, the duo will have to resort to their old tricks to restore order.","Will Ferrell, Megamind (voice), David Cross, Minion (voice), Michelle Belforte, Concerned Mother (voice), Jordan Alexander Hauser, Damien (voice), Kevin Bailey, Kevin (voice), Dante James Hauser, Nigel (voice), Declan Swift, Peter (voice), Fintan Thomas Swift, Barney (voice)",Megamind: The Button of Doom, Released, English,158000000.0,392188196.0,US
Fallen,03/19/1998 ,68.0,"Crime, Drama, Action, Thriller, Horror","Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution the killings start again, and they are very similar to Reese's style.","Denzel Washington, John Hobbes, John Goodman, Jonesy, Donald Sutherland, Lt. Stanton, Embeth Davidtz, Gretta Milano, James Gandolfini, Lou, Elias Koteas, Edgar Reese, Gabriel Casseus, Art, Michael J. Pagan, Sam, Robert Joy, Charles",Fallen, Released, English,46000000.0,25232289.0,AU
The Boy Next Door,06/11/2015 ,48.0,Thriller,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.","Jennifer Lopez, Claire Peterson, Ryan Guzman, Noah Sandborn, Ian Nelson, Kevin Peterson, John Corbett, Garrett Peterson, Kristin Chenoweth, Vicky Lansing, Hill Harper, Principal Edward Warren, Lexi Atkins, Allie Callahan, François Chau, Detective Johnny Chou, Bailey Chase, Benny",The Boy Next Door, Released, English,4000000.0,53401938.0,AU
American Gigolo,02/08/1980 ,61.0,"Crime, Drama, Mystery","Julian makes a lucrative living as an escort to older women in the Los Angeles area. He begins a relationship with Michelle, a local politician's wife, without expecting any pay. One of his clients is murdered and Detective Sunday begins pumping him for details on his different clients, something he is reluctant to do considering the nature of his work. Julian begins to suspect he's being framed. Meanwhile Michelle begins to fall in love with him.","Richard Gere, Julian Kaye, Lauren Hutton, Michelle Stratton, Hector Elizondo, Detective Sunday, Nina van Pallandt, Anne, Bill Duke, Leon James, Brian Davies, Charles Stratton, K Callan, Lisa Williams, Tom Stewart, Mr. Rheiman, Patricia Carr, Judy Rheiman",American Gigolo, Released, English,5000000.0,52700000.0,US
Doraemon: Nobita and the Kingdom of Clouds,03/07/1992 ,72.0,"Animation, Fantasy","Doraemon launches its ecological adventure to save Earth from a terrible threat with Nobita and his whole gang. This time Doraemon used his inventions to create, along with Nobita, his own world in the sky, a giant cloud. During their journey to the cloud are alien beings who seek to destroy civilization to chasten humans for their lack of commitment to the environment. Doraemon and the gang must find allies and convince the people of the clouds on Earth that there are people who fight for nature. In his adventure, meet good friends, raffled countless dangers, will encounter prehistoric animals and will give everything to defend our planet.","Michiko Nomura, , Kazuya Tatekabe, , Kaneta Kimotsuki, Suneo Honegawa (voice), Noriko Ohara, Nobita Nobi (voice), Nobuyo Oyama, Doraemon (voice)", ドラえもん のび太と雲の王国, Released, Japanese,71600000.0,797314974.6,JP
Lost in Translation,12/26/2003 ,74.0,"Drama, Romance, Comedy","Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.","Bill Murray, Bob Harris, Scarlett Johansson, Charlotte, Giovanni Ribisi, John, Anna Faris, Kelly, Akiko Takeshita, Ms. Kawasaki, Fumihiro Hayashi, Charlie Brown, Kazuyoshi Minamimagoe, Press Agent, Kazuko Shibata, Press Agent, Take, Press Agent",Lost in Translation, Released, English,4000000.0,117085297.0,AU
The Break-Up,06/06/2006 ,58.0,"Romance, Comedy","Pushed to the breaking-up point after their latest 'why can't you do this one little thing for me?' argument, Brooke calls it quits with her boyfriend Gary. What follows is a hilarious series of remedies, war tactics, overtures and undermining tricks – all encouraged by the former couple's friends and confidantes …and the occasional total stranger! When neither ex is willing to move out of their shared apartment, the only solution is to continue living as hostile roommates until one of them reaches breaking point.","Jennifer Aniston, Brooke Meyers, Vince Vaughn, Gary Grobowski, Joey Lauren Adams, Addie, Ann-Margret, Wendy Meyers, Jason Bateman, Riggleman, Judy Davis, Marilyn Dean, Vincent D'Onofrio, Dennis Grobowski, Jon Favreau, Johnny O, Cole Hauser, Lupus Grobowski",The Break-Up, Released, English,52000000.0,205727307.0,AU
Paprika,10/21/2006 ,78.0,"Animation, Mystery, Science Fiction, Thriller","When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it: Paprika.","Megumi Hayashibara, Paprika / Atsuko Chiba (voice), Tohru Emori, Seijiro Inui (voice), Katsunosuke Hori, Torataro Shima (voice), Toru Furuya, Kosaku Tokita (voice), Akio Otsuka, Toshimi Konakawa (voice), Koichi Yamadera, Morio Osanai (voice), Hideyuki Tanaka, Guy (voice), Daisuke Sakaguchi, Kei Himuro (voice), Mitsuo Iwata, Yasushi Tsumura (voice)", パプリカ, Released, Japanese,38061149.2,946590.0,JP
Kuroko's Basketball - Movie: Winter Cup - Shadow and Light,09/03/2016 ,67.0,Animation,First of three compilation films of Kuroko no Basket.,"Kensho Ono, Tetsuya Kuroko (voice), Yuki Ono, Taiga Kagami (voice), Junichi Suwabe, Daiki Aomine, Hiroshi Kamiya, Seijuro Akashi, Ryohei Kimura, Ryota Kise, Daisuke Ono, Shintaro Midorima, Kenji Suzumura, Atsushi Murasakibara, Kenji Hamada, Teppei Kiyoshi, Fumiko Orikasa, Satsuki Momoi", 劇場版「黒子のバスケ」ウインターカップ総集編～影と光～, Released, Japanese,159400000.0,335498978.2,JP
