show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s8477,Movie,Darling,Sam Anton,"G. V. Prakash Kumar, Nikki Galrani, Bala Saravanan, Karunas, Rajendran, Kalaiyarasan",,,2015,13+,120 min,Horror,"Depressed in life, three youngsters decide to commit suicide and go to a beach house to do it, unaware that the place is haunted by a ghost."
s8478,TV Show,Club Mundo Kids,,"Romina Puga, Melanie Bartley, Zoe Rose Palladino",,,2021,ALL,1 Season,TV Shows,"Join Romi and her puppet friends at Club Mundo Kids for a  journey of exploration through colorful animations, a Q&A with real kids and experts, and a mysterious secret cave with special guests! Romi's clubhouse celebrates the multicultural identities of our Hispanic and Latinx audience while encouraging curiosity and the idea that we never stop learning!"
s8479,TV Show,Big Freedia: Queen of Bounce,,Big Freedia,,"September 10, 2021",2016,TV-14,1 Season,"Documentary, Special Interest, Unscripted",Get in Formation because the critically acclaimed series Big Freedia: The Queen of bounce is back for an electrifying Fifth Season!
s8480,Movie,Bidhilipi,Anjan Choudhury,"Ranjit Mallick, Moushumi Chatterjee, Kali Banerjee, Ruma Guha Thakurta, Sumanta Mukherjee, Chinmoy Roy, Sumitra Mukherjee, Rajeshwari Raychowdhury, Nimu Bhowmick, Sanghamitra Bandyopadhyay, Joy Sengupta, Niranjan Ray",,,1990,ALL,139 min,Drama,"Minu is in love with Alok, who falls for Rupali and rejects Minu. When Bablu helps Minu during this tough time, she realizes that Bablu is actually the right match for her."
s8481,Movie,Aadu Magaadra Bujji,Krishnareddy Gangadhasuu,"Sudheer Babu, Asmita Sood",,,2013,18+,142 min,"Action, Comedy, Drama","iddhu, a naughty easy going guy falls in love with Indu. But Indu is the sister of Cherry who keeps on protecting his sister from others' eyes. But on the other hand Cherry he loves Anjali.."
s8482,Movie,5:55 (five fifty five),Chibuzor Afurobi,"Wole Ojo, Keira Hewatch, Chinonso Young, Bucci Franklin, Damilare Kuku",,,2021,18+,125 min,"Comedy, Drama, Romance",The hardest part for Oma and Dayo is not realizing they are in toxic relationships. With the help of Dr Pat they are able to let go of their toxic past.
s8483,TV Show,Tom Jones,,"Max Beesley, Samantha Morton, Benjamin Whitlow, Brian Blessed",,,1997,16+,1 Season,Drama,"A ribald and rowdy romp through the mansions and taverns of Georgian England. Henry Fielding's fallen hero bed-hops his way out of a good home and almost into a hangman's noose, via a series of misadventures and misunderstandings."
s8484,TV Show,The VAR Room,,"Anthony Richardson, Tendayi Jembere, Ashley Margolis, Mark Davison, Nimisha Odedra, Paul Ince, Teddy Sheringham, Mark Clattenburg",,,2021,16+,1 Season,Comedy,Three hopeless VAR referees at Stockley Park end up in hot water after a string of bad decisions and a leaked TikTok video turns their world upside down.
s8485,Movie,The Rescue,Dante Lam,"Eddie Peng, Yanlin Wang, Zhilei Xin, Lyric Lan",,,2020,13+,133 min,"Action, Drama","During a big storm, a giant cargo ship was operated in violation of regulations and caught fire. The rescue bureau launched a comprehensive rescue plan. The rescue team while haunted by the shadow caused by past accidents must team up with the ship crew to fight and save the ship. The ruthless climate and the heavy crisis raise the crew's fear of danger and self-denial."
s8486,Movie,The Dog Who Saved Halloween,Peter Sullivan,"Gary Valentine, Dean Cain, Mayim Bialik, Elisa Donovan",,,2011,PG,88 min,"Action, Comedy, Kids","The Bannisters have moved into their new home just in time for Halloween, but strange lights from a neighbor's house and a scary canine (voiced by Mayim Bialik) make their talking dog, Zeus (voiced by Joey Lawrence), take a closer look."
s8487,Movie,The Diabolical Schemes of Thadeus Jackson,Brandon Crowson,"Sean Simmons, Madeline Fleming, Nathan Cade, Harold Crowson, Philly Modlin, Joseph Gainer, Andi Hanson",,,2018,16+,93 min,Action,"Former NSA Agent Thadeus Jackson risks it all in an attempt to kill The Supremacist, Defender of Capitalism, and The American Way."
s8488,Movie,The Assassination at Sarajevo,Veljko Bulajic,"Christopher Plummer, Florinda Bolkan, Maximilian Schell",,,1975,16+,110 min,Drama,"Historical depiction of the events preceding the political murder of Archduke Franz Ferdinand, would-be emperor of the Austro-Hungarian throne, in Sarajevo, June 28, 1914. A World War would start there, that some claim has not yet ended, merely changed fighting grounds once in a while."
s8489,Movie,Stage Fright,magnolia,"Minnie Driver, Meat Loaf Aday",,,2014,R,88 min,"Arthouse, Arts, Entertainment, and Culture, Horror","In this genre-bending musical comedy, a starry-eyed teenager stuck in the kitchen of a snobby performing arts camp dreams of Broadway. She sneaks into an audition and lands the lead role. But just as rehearsals begin, blood starts to spill."
s8490,TV Show,SslmRegUsTV02SourceSERIES,,"Test Actor 1, Test Actor 2",,,2020,TV-G,1 Season,"Comedy, Drama",sslmRegUsTV02SourceSEASON short description
s8491,TV Show,Momo Character Classic,,,,"September 11, 2021",2014,TV-Y,3 Seasons,"Animation, International, Kids","Tang Poetry is used in a fun and animated way to teach social skills, manners and Chinese culture to kids."
s8492,Movie,"Mike Epps: Under Rated, Never Faded & X-Rated",Marcus Raboy,"Mike Epps, Doug E. Fresh",,,2021,18+,69 min,Comedy,"The devilishly handsome and raucously funny comic Mike Epps takes the stage in his funniest ever stand-up comedy special. Epps has a knack for the absurd and his commentary on culture and young life is hilarious. Mike Epps showcases his comic versatility, charisma, endless supply of jokes and delivers non-stop laughter. Features a special appearance by Doug E. Fresh."
s8493,TV Show,MI HISTORIA,,"Juanes, Mon Laferte, Nicky Jam, Ozuna, Residente",,,2021,TV-NR,1 Season,Music Videos and Concerts,Amazon Music presenta una serie biográfica sobre tus artistas favoritos de la música Latina.
s8494,Movie,Juvenile Delinquents,Neil Goss,"Phil Blevins, Corynn Treadwell, Silvia Dionicio, Xavier Michael, Kaleal Cerafici, Moses Meads, Cha-tah Ellem",,,2020,R,118 min,"Drama, Suspense, Young Adult Audience","Broken teens facing incarceration for a crime they were forced to commit decide not to accept their destitute destiny and go about making a new one by forcing redemption onto bad people. The Juvenile Delinquents (JD's) form a new dysfunctional family as they manoeuvre around problems manifesting from their youth, competitiveness, irrationality and the gruesomeness of their new lives."
s8495,Movie,Desecrated,Akin Alabi,"Femi Jacobs, Jerry Mudiaga, Nuella Njubigbo, Henry Demesi, Tina Chukwura",,,2021,13+,85 min,Drama,"A story of Faith, love, deceit, forgiveness, and the fall and rise of a Christian."
s8496,TV Show,Christmas Through the Decades,,Matt Blake,,,2015,TV-PG,1 Season,"Documentary, Kids, Special Interest","From popular music to TV specials, movies, toys and more, Christmas Through the Decadesexplores the traditions, fads, and gifts of Christmases past, beginning with the 1960s. Each episode includes interviews from pop-culture experts and celebrities."
s8497,Movie,Charlotte Moon Mysteries - Green on the Greens,Heidi Horne,"Ashley Horne, Brooke Horne, Briana Joy Johnson, Reece Calhoun, Heather Lever, Garrett Linn, Brady Hepner, Hunter Gray, Brynn Burch, Evan Pahl, Reese Crawley, Pete Mangum, Dianna Peukstelis, Patrick Smith, Seth Robbins, Joshua Kornmayer, Ginger Hubbs Martin, Melvin W. Evans Jr., Olivia Celine, Jack Young, Izzy Pike, Shelley Sink, Rae Derosa, Russell Scott, Arnell Pharr, Bonnie Ryerson, Rhonda Mitchell",,,2021,13+,106 min,"Comedy, Suspense","Humor, romance and suspense entwine teenager Charlotte Moon and her crew, as they are pulled into solving a notorious neighbor's murder out on the greens of their southern, country club neighborhood The Queen's Crown; a place where rich is relative and the tea is sweet. Who did it – the playful widow and her lover, the spoiled son and his fiancee, the angry greens keeper or the loyal veteran?"
s8498,Movie,Cattle Hill,Lise I. Osvoll,"Henriette Faye-Schøll, Fritjof Såheim, Jan Martin Johnsen",,,2019,7+,66 min,"Animation, Kids","Klara is a little cow, who lives in the city with her mum and dreams of becoming a music star. One day she receives a letter from her father whom she has not seen for many years and travels to the countryside to meet him. There, she helps to save his farm from a greedy businessman, makes her first friend and understands that one can be a star in many more ways than she imagined."
s8499,Movie,Borealis,Kevin McMahon,,,,2020,ALL,94 min,Documentary,"Acclaimed director Kevin McMahon (Waterlife) travels deep into the heart of the boreal forest to explore the chorus of life in Canada's iconic wilderness. How do trees move, communicate and survive the destructive forces of fire, insects, and human encroachment? Borealis offers an immersive portrait of the lifecycles of the forest from the perspective of the plants and animals that live there."
s8500,Movie,Arachnophobia,Frank Marshal,"Jeff Daniels, John Goodman, Julian Sands, Brian McNamara, Harley Jane Kozak",,,1990,PG-13,110 min,"Comedy, Horror","Everyone is afraid of something... for Dr. Ross Jennings, his phobia is downright embarrassing. But when he moves his family to a small town, overcoming his childhood fear of spiders might just save the community."
s8501,Movie,Advocate,Venu Sriram,"Pawan Kalyan, Nivetha Thomas, Anjali, Ananya, Prakash Raj, Shruti Haasan, Vamsi Krishna",,,2021,13+,153 min,"Action, Drama",Three girls find themselves accused of attempt to murder after escaping molestation. Their only hope is an alcoholic lawyer who agrees to take up the case.
s8502,Movie,Act 6 - Title 1,1,1,,,2021,ALL,61 min,Action,Act 6 - Title 1
s8503,Movie,Act 5 - Title 1,1,1,,,2021,ALL,61 min,Action,Act 5 - Title 1
s8504,Movie,A Brand New Kitchen,Bill McAdams Jr.,"Jared Joplin, Lynn Meyers, Amber Wedding",,,2019,16+,90 min,"Drama, Romance, Special Interest","When a Kitchen Contractor's former high school sweetheart calls him to remodel her kitchen, turmoil erupts. With old passions reignited, will they abandon their marriages for each other, or keep their vows to their spouses-and to God?"
s8505,Movie,Yakuza Apocalypse,Takashi Miike,"Hayato Ichihara, Riko Narumi, Lily Franky, Yayan Ruhian","Japan, France",,2015,18+,115 min,"Action, Horror","In 'Yakuza Apocalypse', fearsome Yakuza boss Kamiura is also a bloodsucking vampire."
s8506,TV Show,Top Gear: Extra Gear,,"Matt Leblanc, Chris Harris, Rory Reid",,,2018,TV-14,3 Seasons,TV Shows,Presenters Rory Reid and Chris Harris take viewers behind the scenes of Top Gear Season 25.
s8507,Movie,The Riverman,Bill Eagles,"Bruce Greenwood, Sam Jaeger, Sarah Manninen",,,2004,R,91 min,Drama,A series of interviews are conducted with convicted serial killer Ted Bundy in hopes of gaining insight into the Green River Killer who is terrorizing Seattle.
s8508,TV Show,The Carlos Watson Show,,Carlos Watson,,"September 12, 2021",2021,16+,2 Seasons,"Documentary, Talk Show and Variety","Welcome to the Carlos Watson Show: a new breed of talk show where we're having meaningful conversations with the game-changers and change-makers who are ahead of their time, and worthy of yours. Emmy-winning journalist Carlos Watson, co-founder and CEO of OZY, has earned praise for his ability to persuade high-profile guests to open up on a wide range of topics on camera."
s8509,Movie,Royal Enchantimals: A Royal Rescue,Thom McKenna,,,,2021,ALL,26 min,"Animation, Kids","The Enchantimals are preparing for the Snowy Valley Star Show when some unexpected royal guests throw off their plans with a request for help! Introducing Falon Phoenix, Deanna Dragon, Maura Mermaid, Paolina Pegasus, Peola Pony and Brystal Bunny! In this new adventure, the Enchantimals travel to Royal Isle to search for their new friends' missing Queen and help them receive their enchantments!"
s8510,Movie,RiffTrax Presents: Devil Girl from Mars,Michael J. Nelson,"Bridget Nelson, Mary Jo Pehl, Hugh  McDermott, Hazel Court, Peter Reynolds, Adrienne Corri, John Laurie, Mystery Science Theater 3000 Guys",,,2018,13+,77 min,"Comedy, Science Fiction",Pour a glass of scotch and join Bridget and Mary Jo as they riff this Sci Fi classic! This feature is a parody and contains the original movie combined with a comedic commentary by Bridget and Mary Jo from RiffTrax (formerly of Mystery Science Theater 3000).
s8511,Movie,Redemption,Robert Conway,"Dustin Leighton, Tom Noga, Clint James",,,2009,R,89 min,Western,"There isn't any law, no good guys; only the bad and the worse. Frank Harden is no stranger to the unlawful west, he is a killer. However, because of a tragic event, he must battle his own worst enemy, and Hell couldn't be much worse."
s8512,Movie,Precipice,Harald Sicheritz,"Gregor Bloéb, Katharina Straßer, Clemens Schick, Gerti Drassl",,,2016,13+,88 min,Suspense,A tourist's body is found in the mountains. The investigation closes in on the residents of a nearby seemingly peaceful town.
