names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
Kaamelott: The First Chapter,07/21/2021 ,67.0,"Adventure, Fantasy, Comedy","Following the end of the acclaimed tv series, King Arthur will oppose Lancelot's army to get the throne back after his flee to Rome.","Alexandre Astier, Arthur Pendragon, Lionnel Astier, Léodagan de Carmélide, Anne Girouard, Guenièvre, Thomas Cousseau, Lancelot du Lac, Franck Pitiot, Perceval de Galles, Jean-Christophe Hembert, Karadoc de Vannes, Audrey Fleurot, Viviane, la Dame du Lac, Jacques Chambon, Merlin, Antoine de Caunes, Dagonet", Kaamelott - Premier volet, Released, French,17516235.0,19002036.0,FR
Tekkonkinkreet,10/21/2006 ,74.0,"Animation, Crime, Thriller","Two penniless orphans, Black and White, struggle to survive on the mean streets of Treasure Town. When a megacorporation threatens to tear down the town to build an amusement park, Black and White engage in the fight of their life.","Kazunari Ninomiya, Kuro / Itachi (voice), Yûsuke Iseya, Kimura (voice), Yu Aoi, Shiro (voice), Kankuro Kudo, Sawada (voice), Min Tanaka, Suzuki (voice), Rokuro Naya, Jitcha (voice), Tomomichi Nishimura, Fujimura (voice), Mugihito, Kumichô (voice), Nao Omori, Chocola (voice)", 鉄コン筋クリート, Released, Japanese,4200000.0,73119058.2,JP
Goodbye Christopher Robin,11/23/2017 ,71.0,"Family, History, Drama",The behind the scenes story of the life of A.A. Milne and the creation of the Winnie the Pooh stories inspired by his son Christopher Robin.,"Domhnall Gleeson, A. A. Milne, Margot Robbie, Daphne Milne, Kelly Macdonald, Olive, Will Tilston, Christopher Robin Milne, Alex Lawther, Older Christopher Robin Milne, Nico Mirallegro, Cooper, Stephen Campbell Moore, Ernest, Phoebe Waller-Bridge, Mary Brown, Geraldine Somerville, Lady O",Goodbye Christopher Robin, Released, English,33400939.2,7299662.0,AU
Love Story,02/07/2007 ,68.0,"Romance, Drama","Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.","Ali MacGraw, Jennifer Cavilleri, Ryan O'Neal, Oliver Barrett IV, John Marley, Phil Cavilleri, Ray Milland, Oliver Barrett III, Russell Nype, Dean Thompson, Tommy Lee Jones, Hank - Oliver's Roommate, Sydney Walker, Dr. Shapeley, Robert Modica, Dr. Addison, Katherine Balfour, Oliver's mother",Love Story, Released, English,2200000.0,136400000.0,AU
Mr. Six,01/01/2016 ,68.0,"Crime, Action, Drama","Many years ago Mr. Six was a notorious gangster. That was back when there was still such a thing as honour among thieves, when criminals earned respect and maintained principles. These days Mr. Six is all but forgotten, a living relic residing in a narrow alley.  One day Six's son, Xiaobo, is abducted by some spoiled punks after he scratches their precious Ferrari. Mr. Six realizes that he must do whatever it takes to get his son back — even if that means returning to the life he thought he had left behind.","Feng Xiaogang, Liu Ye (Lao Pao Er), Xu Qing, Hua Xia Zi, Zhang Hanyu, Men San Er, Kris Wu, Xiao Fei, Li Yifeng, Xiao Bo, Liu Hua, 灯罩儿, Liang Jing, Deng Zhao'er's wife, Bai Jugang, Xiao Fei's friend, Yu Hewei, Xiao Fei's guard", 老炮儿, Released, Chinese,250000.0,204500032.6,AU
Pathfinder,06/19/2007 ,56.0,"Adventure, Action","A Viking boy is left behind after his clan battles a Native American tribe. Raised within the tribe, he ultimately becomes their savior in a fight against the Norsemen.","Karl Urban, Ghost, Moon Bloodgood, Starfire, Nicole Muñoz, Little Sister, Clancy Brown, Gunnar, Jay Tavare, Blackwing, Ray G. Thunderchild, Elder #1, Ralf Moeller, Ulfar, Russell Means, Pathfinder, Nathaniel Arcand, Wind In Tree",Pathfinder, Released, English,45000000.0,30822861.0,AU
Zero Fucks Given,03/02/2022 ,64.0,"Comedy, Drama","Cassandre, 26, is a flight attendant for a low-cost airline. Based in Lanzarote, she’s always willing to take on extra hours and carries out her duties with robotic efficiency. On the side, she just goes with the flow and floats between Tinder, parties and lazy days. When she suddenly gets dismissed, she is forced to return home.","Adèle Exarchopoulos, Cassandre Wassels, Mara Taquin, Mélissa Wassels, Alexandre Perrier, Jean Wassels, Jean-Benoît Ugeux, L'expect Casse, Jonathan Sawdon, Le passager anglais désagréable, Gilles Alexandre Bussutil, Le recruteur vidéo, Arthur Egloff, Arthur, Erwan Maillot, Un steward de Wing, Tamara Al Saadi, Dounia", Rien à foutre, Released, French,115500000.0,365470598.0,FR
Asphalt Burning,10/14/2020 ,54.0,"Action, Comedy","The third and final instalment in the Burnout trilogy. This time, the road leads through Norway, to Sweden, Denmark and finally Germany to race on the famous racing track, Nürburgring.","Anders Baasmo Christiansen, Roy, Ida Husøy, Nina, Sven Nordin, Doffen, Otto Jespersen, Nybakken, Henrik Mestad, Phillip Mørk, Jonas Hoff Oftebro, Charley, Ruby O. Fee, Romy, Alexandra Maria Lara, Robyn, Kostja Ullmann, Tyske Roy", Børning 3, Released, Norwegian,8129089.0,21236029.8,NO
Fright Night Part 2,12/07/1988 ,64.0,"Horror, Comedy","After three years of therapy Charley Brewster, now a college student, is convinced that Jerry Dandridge was a serial killer posing as a vampire. But when Regine, a mysterious actress and her entourage move into Peter Vincent's apartment block, the nightmare starts again - and this time it's personal!","Roddy McDowall, Peter Vincent, William Ragsdale, Charley Brewster, Traci Lind, Alex, Julie Carmen, Regine Dandrige, Jon Gries, Louie, Russell Clark, Belle, Brian Thompson, Bozworth, Merritt Butrick, Richard ""Richie"" Green, Ernie Sabella, Dr. Scott Harrison",Fright Night Part 2, Released, English,39452225.8,2983784.0,US
The Light Between Oceans,10/18/2016 ,71.0,"Drama, Romance",A lighthouse keeper and his wife living off the coast of Western Australia raise a baby they rescue from an adrift rowboat.,"Michael Fassbender, Tom Sherbourne, Alicia Vikander, Isabel Sherbourne, Rachel Weisz, Hannah Roennfeldt, Bryan Brown, Septimus Potts, Jack Thompson, Ralph Addicott, Caren Pistorius, Adult Lucy-Grace, Florence Clery, Lucy-Grace, Anthony Hayes, Sergeant Vernon Knuckey, Emily Barclay, Gwen Potts",The Light Between Oceans, Released, English,20000000.0,22281732.0,AU
Ted K,02/18/2022 ,62.0,"Drama, Crime","The True Story of Ted Kaczynski, the infamous Unabomber, who wants to destroy modern technology to create a world for himself in the Montana wilderness.","Sharlto Copley, Ted, Drew Powell, Tom, Christian Calloway, Jimmy, Amber Rose Mason, Becky, Bob Jennings, Carter, Tahmus Rounds, Tommy Sauerkraut, Sal Rendino, Gilbert, Wayne Pyle, Gary Dryce, Megan Folsom, Mrs. Hill",Ted K, Released, English,108000000.0,231592198.6,US
Sweet Whip,09/21/2013 ,59.0,"Thriller, Drama, Romance, Mystery, Horror","When Naoko was a freshman in high school she was kidnapped and imprisoned by a man who lived next door. For one month, she went through hell. Finally, she killed the man and escaped. Now as an adult, Naoko is a doctor specializing in infertility treatment, but she also has another side. Naoko is a popular master in a S&M club.","Mitsu Dan, Naoko (31 years old), Yuki Mamiya, Naoko (17 years old), Naoto Takenaka, Daigo, Hiroko Nakajima, Kayoko / Naoko's mother, Tsuyoshi Nakano, Takeo, Ito Yozaburo, Genuine Sadist, Hiroko Yashiki, Keiko, Shun Nakayama, Narumi, Taro Suwa, Client of SM club", 甘い鞭, Released, Japanese,83000000.0,573531148.0,JP
Triumph of the Will,03/28/1935 ,71.0,Documentary,"Filmmaker Leni Riefenstahl's controversial masterwork is an artful work of propaganda showcasing German chancellor and Nazi Party leader Adolf Hitler at the 1934 Nuremberg Rally. Edited from over 60 hours' worth of raw footage shot over the course of the rally's four days, the film is visually remarkable in the way it captures the event's enormous scale.","Adolf Hitler, Self, Max Amann, Self, Hermann Göring, Self, Martin Bormann, Self, Hans Frank, Self, Sepp Dietrich, Self, Joseph Goebbels, Self, Erich Raeder, Self, Rudolf Heß, Self", Triumph des Willens, Released, German,90100000.0,414551647.4,DE
The Devil's Rejects,10/13/2005 ,68.0,"Drama, Horror, Crime","The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.","Sid Haig, Captain Spaulding / James Cutter, Bill Moseley, Otis B. Driftwood, Sheri Moon Zombie, Baby Firefly / Vera-Ellen, William Forsythe, Sheriff John Quincy Wydel, Ken Foree, Charlie Altamont, Matthew McGrory, Tiny Firefly, Leslie Easterbrook, Mother Firefly, Geoffrey Lewis, Roy Sullivan, Priscilla Barnes, Gloria Sullivan",The Devil's Rejects, Released, English,7000000.0,20901859.0,AU
Skin,08/18/2018 ,66.0,Drama,"In a small supermarket in a blue collar town, a black man smiles at a 10 year old white boy across the checkout aisle. This innocuous moment sends two gangs into a ruthless war that ends with a shocking backlash.","Danielle Macdonald, Christa, Jackson Robert Scott, Troy, Jonathan Tucker, Jeffrey, Ashley Thomas, Jaydee, Lonnie Chavis, Bronnie, Maliq Johnson, Lonnie, Johnse Allende Jr., Idris, Zeus Campbell, Malik, Jared Day, Adrian",Skin, Released, English,47220616.4,319773152.6,US
The Personal History of David Copperfield,07/02/2020 ,65.0,Comedy,"A fresh and distinctive take on Charles Dickens’ semi-autobiographical masterpiece, The Personal History of David Copperfield, set in the 1840s, chronicles the life of its iconic title character as he navigates a chaotic world to find his elusive place within it. From his unhappy childhood to the discovery of his gift as a storyteller and writer, David’s journey is by turns hilarious and tragic, but always full of life, colour and humanity.","Dev Patel, David Copperfield, Peter Capaldi, Mr. Micawber, Ben Whishaw, Uriah Heep, Tilda Swinton, Betsey Trotwood, Gwendoline Christie, Jane Murdstone, Hugh Laurie, Mr. Dick, Anthony Welsh, Ham, Aneurin Barnard, Steerforth, Divian Ladwa, Dr. Chillip",The Personal History of David Copperfield, Released, English,15600000.0,13207442.0,AU
Island of Fire,08/01/1991 ,61.0,"Crime, Drama, Action, Thriller",Someone in a prison run by a corrupt warden fakes the deaths of convicts to later use them as expendable assassins. A police officer is sent into the prison to gather evidence of the corruption.,"Andy Lau, Iron Ball / Boss Lee, Jackie Chan, Da Chui / Steve, Sammo Hung, Liu Hsi-Chia / John, Tony Leung Ka-fai, Wang Wei / Andy, Jimmy Wang Yu, Kui / Lucas, Yang Hsiung, Lin's Friend, Jack Kao, Lin, Tsung-Hua Tou, Chu / Charlie, Chang Kuo-Chu, Seng", 火燒島, Released, Cantonese,175000000.0,580671589.2,HK
Странный дом,04/06/2023 ,0.0,"Science Fiction, Thriller",We don't have an overview translated in English. Help us expand our database by adding one.,"Vladimir Yaglych, , Ирина Кобзева, , Stanislav Bondarenko, , Оксана Лесная, , Irina Bezryadnova, ",Странный дом, Released, Russian,228540000.0,175269998.8,RU
10x10,04/13/2018 ,53.0,Thriller,"Lewis is an outwardly ordinary guy, but in reality he is hiding an obsession – revenge – against Cathy. Lewis kidnaps Cathy in broad daylight and takes her to his home, where he locks her in a soundproof cell and attempts to extract a dark secret from her past.","Luke Evans, Lewis, Kelly Reilly, Cathy, Noel Clarke, Dennis, Olivia Chenery, Alana, Jason Maza, Officer Wayland, Jill Winternitz, Jen, Benjamin Hoetjes, Casey, Skye Lucia Degruttola, Summer, Hilary Agostini, Yoga / gym client", 10 x 10, Released, English,5860000.0,68260.0,US
The Misfits,04/13/1961 ,69.0,"Western, Drama, Action, Romance","While filing for a divorce, beautiful ex-stripper Roslyn Taber ends up meeting aging cowboy-turned-gambler Gay Langland and former World War II aviator Guido Racanelli. The two men instantly become infatuated with Roslyn and, on a whim, the three decide to move into Guido's half-finished desert home together. When grizzled ex-rodeo rider Perce Howland arrives, the unlikely foursome strike up a business capturing wild horses.","Marilyn Monroe, Roslyn Taber, Clark Gable, Gay Langland, Eli Wallach, Guido, Montgomery Clift, Perce Howland, Thelma Ritter, Isabelle Steers, James Barton, Fletcher's grandfather, Kevin McCarthy, Raymond Taber, Estelle Winwood, Church lady collecting money in bar, Rex Bell, Old Cowboy (uncredited)",The Misfits, Released, English,4000000.0,8200000.0,AU
Baby on Board,06/09/2009 ,49.0,"Comedy, Romance","The story of Angela, an ambitious, image-conscious businesswoman working for over-demanding boss Mary. When Angela becomes unexpectedly pregnant at the peak of her career, her life with her divorce attorney husband, Curtis, is turned upside-down.","Heather Graham, Angela Marks, Jerry O'Connell, Curtis Marks, John Corbett, Danny Chambers, Lara Flynn Boyle, Mary Radcliffe, Katie Finneran, Sylvia Chambers, Anthony Starke, Robert Taylor, Brian Sills, Raphy, Heather Prete, Mrs. Jenkins, John Turk, Chauffeur",Baby on Board, Released, English,8000000.0,2862233.6,US
Chaplin,02/18/1993 ,75.0,Drama,"An aged Charlie Chaplin narrates his life to his autobiography's editor, including his rise to wealth and comedic fame from poverty, his turbulent personal life and his run-ins with the FBI.","Robert Downey Jr., Charles Spencer Chaplin, Geraldine Chaplin, Hannah Chaplin, Paul Rhys, Sydney Chaplin, John Thaw, Fred Karno, Moira Kelly, Hetty Kelly / Oona O'Neill, Anthony Hopkins, George Hayden, Dan Aykroyd, Mack Sennett, Marisa Tomei, Mabel Normand, Penelope Ann Miller, Edna Purviance",Chaplin, Released, English,31000000.0,9493259.0,AU
The Dark Crystal,04/22/1983 ,71.0,"Adventure, Family, Fantasy, Animation","On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal and restore order to his world, before the grotesque race of Skeksis find and use the crystal for evil.","Jim Henson, Jen / High Priest, Ritual Master, Kathryn Mullen, Kira, a Gelfling, Frank Oz, Aughra, a Keeper of Secrets / Chamberlain, Dave Goelz, Fizzgig, a Friendly Monster / General, Garthim Master, Steve Whitmire, Scientist (voice), Louise Gold, Gourmand, Brian Meehl, Ornamentalist / Urzah / Dying Master, Stephen Garlick, Jen (voice), Lisa Maxwell, Kira (voice)",The Dark Crystal, Released, English,15000000.0,40577001.0,AU
